num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_stored,num_loss
12000,1024,128,1,3,Vanilla,139525926,7400000,274728
12000,1024,128,1,3,Vanilla,139525926,7500000,287983
12000,1024,128,1,3,Vanilla,139525926,7600000,301673
12000,1024,128,1,3,Vanilla,139525926,7700000,315989
12000,1024,128,1,3,Vanilla,139525926,7800000,330510
12000,1024,128,1,3,Vanilla,139525926,7900000,345354
12000,1024,128,1,3,Vanilla,139525926,8000000,360586
12000,1024,128,1,3,Vanilla,139525926,8100000,375870
12000,1024,128,1,3,Vanilla,139525926,8200000,391386
12000,1024,128,1,3,Vanilla,139525926,8300000,407326
12000,1024,128,1,3,Vanilla,139525926,8400000,423664
12000,1024,128,1,3,Vanilla,139525926,8500000,439845
12000,1024,128,1,3,Vanilla,139525926,8600000,456531
12000,1024,128,1,3,Vanilla,139525926,8700000,473636
12000,1024,128,1,3,Vanilla,139525926,8800000,491288
12000,1024,128,1,3,Vanilla,139525926,8900000,509172
12000,1024,128,1,3,Vanilla,139525926,9000000,527276
12000,1024,128,1,3,Vanilla,139525926,9100000,545599
12000,1024,128,1,3,Vanilla,139525926,9200000,564212
12000,1024,128,1,3,Vanilla,139525926,9300000,582997
12000,1024,128,1,3,Vanilla,139525926,9400000,602267
12000,1024,128,1,3,Vanilla,139525926,9500000,621698
12000,1024,128,1,3,Vanilla,139525926,9600000,641331
12000,1024,128,1,3,Vanilla,139525926,9700000,661417
12000,1024,128,1,3,Vanilla,139525926,9800000,681457
12000,1024,128,1,3,Vanilla,139525926,9900000,701884
12000,1024,128,1,3,Vanilla,139525926,10000000,722788
12000,1024,128,1,3,Vanilla,140017243,100000,0
12000,1024,128,1,3,Vanilla,140017243,200000,0
12000,1024,128,1,3,Vanilla,140017243,300000,0
12000,1024,128,1,3,Vanilla,140017243,400000,0
12000,1024,128,1,3,Vanilla,140017243,500000,0
12000,1024,128,1,3,Vanilla,140017243,600000,0
12000,1024,128,1,3,Vanilla,140017243,700000,0
12000,1024,128,1,3,Vanilla,140017243,800000,0
12000,1024,128,1,3,Vanilla,140017243,900000,0
12000,1024,128,1,3,Vanilla,140017243,1000000,0
12000,1024,128,1,3,Vanilla,140017243,1100000,0
12000,1024,128,1,3,Vanilla,140017243,1200000,0
12000,1024,128,1,3,Vanilla,140017243,1300000,0
12000,1024,128,1,3,Vanilla,140017243,1400000,1
12000,1024,128,1,3,Vanilla,140017243,1500000,7
12000,1024,128,1,3,Vanilla,140017243,1600000,30
12000,1024,128,1,3,Vanilla,140017243,1700000,55
12000,1024,128,1,3,Vanilla,140017243,1800000,84
12000,1024,128,1,3,Vanilla,140017243,1900000,144
12000,1024,128,1,3,Vanilla,140017243,2000000,233
12000,1024,128,1,3,Vanilla,140017243,2100000,358
12000,1024,128,1,3,Vanilla,140017243,2200000,503
12000,1024,128,1,3,Vanilla,140017243,2300000,687
12000,1024,128,1,3,Vanilla,140017243,2400000,906
12000,1024,128,1,3,Vanilla,140017243,2500000,1179
12000,1024,128,1,3,Vanilla,140017243,2600000,1545
12000,1024,128,1,3,Vanilla,140017243,2700000,1942
12000,1024,128,1,3,Vanilla,140017243,2800000,2467
12000,1024,128,1,3,Vanilla,140017243,2900000,3077
12000,1024,128,1,3,Vanilla,140017243,3000000,3761
12000,1024,128,1,3,Vanilla,140017243,3100000,4671
12000,1024,128,1,3,Vanilla,140017243,3200000,5668
12000,1024,128,1,3,Vanilla,140017243,3300000,6766
12000,1024,128,1,3,Vanilla,140017243,3400000,8050
12000,1024,128,1,3,Vanilla,140017243,3500000,9516
12000,1024,128,1,3,Vanilla,140017243,3600000,11208
12000,1024,128,1,3,Vanilla,140017243,3700000,13021
12000,1024,128,1,3,Vanilla,140017243,3800000,14914
12000,1024,128,1,3,Vanilla,140017243,3900000,16943
12000,1024,128,1,3,Vanilla,140017243,4000000,19163
12000,1024,128,1,3,Vanilla,140017243,4100000,21616
12000,1024,128,1,3,Vanilla,140017243,4200000,24146
12000,1024,128,1,3,Vanilla,140017243,4300000,27080
12000,1024,128,1,3,Vanilla,140017243,4400000,30200
12000,1024,128,1,3,Vanilla,140017243,4500000,33629
12000,1024,128,1,3,Vanilla,140017243,4600000,37299
12000,1024,128,1,3,Vanilla,140017243,4700000,41184
12000,1024,128,1,3,Vanilla,140017243,4800000,45285
12000,1024,128,1,3,Vanilla,140017243,4900000,49793
12000,1024,128,1,3,Vanilla,140017243,5000000,54469
12000,1024,128,1,3,Vanilla,140017243,5100000,59307
12000,1024,128,1,3,Vanilla,140017243,5200000,64556
12000,1024,128,1,3,Vanilla,140017243,5300000,70208
12000,1024,128,1,3,Vanilla,140017243,5400000,75962
12000,1024,128,1,3,Vanilla,140017243,5500000,82044
12000,1024,128,1,3,Vanilla,140017243,5600000,88483
12000,1024,128,1,3,Vanilla,140017243,5700000,95070
12000,1024,128,1,3,Vanilla,140017243,5800000,101928
12000,1024,128,1,3,Vanilla,140017243,5900000,109245
12000,1024,128,1,3,Vanilla,140017243,6000000,117063
12000,1024,128,1,3,Vanilla,140017243,6100000,124926
12000,1024,128,1,3,Vanilla,140017243,6200000,133205
12000,1024,128,1,3,Vanilla,140017243,6300000,141471
12000,1024,128,1,3,Vanilla,140017243,6400000,150322
12000,1024,128,1,3,Vanilla,140017243,6500000,159403
12000,1024,128,1,3,Vanilla,140017243,6600000,168824
12000,1024,128,1,3,Vanilla,140017243,6700000,178633
12000,1024,128,1,3,Vanilla,140017243,6800000,188830
12000,1024,128,1,3,Vanilla,140017243,6900000,199095
12000,1024,128,1,3,Vanilla,140017243,7000000,209605
12000,1024,128,1,3,Vanilla,140017243,7100000,220564
12000,1024,128,1,3,Vanilla,140017243,7200000,231750
12000,1024,128,1,3,Vanilla,140017243,7300000,243349
12000,1024,128,1,3,Vanilla,140017243,7400000,255108
12000,1024,128,1,3,Vanilla,140017243,7500000,267343
12000,1024,128,1,3,Vanilla,140017243,7600000,279583
12000,1024,128,1,3,Vanilla,140017243,7700000,292299
12000,1024,128,1,3,Vanilla,140017243,7800000,305335
12000,1024,128,1,3,Vanilla,140017243,7900000,318495
12000,1024,128,1,3,Vanilla,140017243,8000000,332097
12000,1024,128,1,3,Vanilla,140017243,8100000,345923
12000,1024,128,1,3,Vanilla,140017243,8200000,360177
12000,1024,128,1,3,Vanilla,140017243,8300000,374297
12000,1024,128,1,3,Vanilla,140017243,8400000,389198
12000,1024,128,1,3,Vanilla,140017243,8500000,403998
12000,1024,128,1,3,Vanilla,140017243,8600000,419204
12000,1024,128,1,3,Vanilla,140017243,8700000,434456
12000,1024,128,1,3,Vanilla,140017243,8800000,450169
12000,1024,128,1,3,Vanilla,140017243,8900000,465919
12000,1024,128,1,3,Vanilla,140017243,9000000,482006
12000,1024,128,1,3,Vanilla,140017243,9100000,498641
12000,1024,128,1,3,Vanilla,140017243,9200000,515727
12000,1024,128,1,3,Vanilla,140017243,9300000,532755
12000,1024,128,1,3,Vanilla,140017243,9400000,550145
12000,1024,128,1,3,Vanilla,140017243,9500000,567629
12000,1024,128,1,3,Vanilla,140017243,9600000,585312
12000,1024,128,1,3,Vanilla,140017243,9700000,603373
12000,1024,128,1,3,Vanilla,140017243,9800000,621616
12000,1024,128,1,3,Vanilla,140017243,9900000,640093
12000,1024,128,1,3,Vanilla,140017243,10000000,659016
12000,1024,128,1,3,Vanilla,137656248,100000,0
12000,1024,128,1,3,Vanilla,137656248,200000,0
12000,1024,128,1,3,Vanilla,137656248,300000,0
12000,1024,128,1,3,Vanilla,137656248,400000,0
12000,1024,128,1,3,Vanilla,137656248,500000,0
12000,1024,128,1,3,Vanilla,137656248,600000,0
12000,1024,128,1,3,Vanilla,137656248,700000,0
12000,1024,128,1,3,Vanilla,137656248,800000,0
12000,1024,128,1,3,Vanilla,137656248,900000,0
12000,1024,128,1,3,Vanilla,137656248,1000000,0
12000,1024,128,1,3,Vanilla,137656248,1100000,0
12000,1024,128,1,3,Vanilla,137656248,1200000,1
12000,1024,128,1,3,Vanilla,137656248,1300000,1
12000,1024,128,1,3,Vanilla,137656248,1400000,9
12000,1024,128,1,3,Vanilla,137656248,1500000,22
12000,1024,128,1,3,Vanilla,137656248,1600000,44
12000,1024,128,1,3,Vanilla,137656248,1700000,80
12000,1024,128,1,3,Vanilla,137656248,1800000,126
12000,1024,128,1,3,Vanilla,137656248,1900000,181
12000,1024,128,1,3,Vanilla,137656248,2000000,261
12000,1024,128,1,3,Vanilla,137656248,2100000,344
12000,1024,128,1,3,Vanilla,137656248,2200000,477
12000,1024,128,1,3,Vanilla,137656248,2300000,630
12000,1024,128,1,3,Vanilla,137656248,2400000,835
12000,1024,128,1,3,Vanilla,137656248,2500000,1094
12000,1024,128,1,3,Vanilla,137656248,2600000,1384
12000,1024,128,1,3,Vanilla,137656248,2700000,1778
12000,1024,128,1,3,Vanilla,137656248,2800000,2244
12000,1024,128,1,3,Vanilla,137656248,2900000,2776
12000,1024,128,1,3,Vanilla,137656248,3000000,3477
12000,1024,128,1,3,Vanilla,137656248,3100000,4242
12000,1024,128,1,3,Vanilla,137656248,3200000,5177
12000,1024,128,1,3,Vanilla,137656248,3300000,6212
12000,1024,128,1,3,Vanilla,137656248,3400000,7463
12000,1024,128,1,3,Vanilla,137656248,3500000,8823
12000,1024,128,1,3,Vanilla,137656248,3600000,10436
12000,1024,128,1,3,Vanilla,137656248,3700000,12072
12000,1024,128,1,3,Vanilla,137656248,3800000,13977
12000,1024,128,1,3,Vanilla,137656248,3900000,16095
12000,1024,128,1,3,Vanilla,137656248,4000000,18460
12000,1024,128,1,3,Vanilla,137656248,4100000,20928
12000,1024,128,1,3,Vanilla,137656248,4200000,23659
12000,1024,128,1,3,Vanilla,137656248,4300000,26656
12000,1024,128,1,3,Vanilla,137656248,4400000,29831
12000,1024,128,1,3,Vanilla,137656248,4500000,33262
12000,1024,128,1,3,Vanilla,137656248,4600000,36805
12000,1024,128,1,3,Vanilla,137656248,4700000,40737
12000,1024,128,1,3,Vanilla,137656248,4800000,44993
12000,1024,128,1,3,Vanilla,137656248,4900000,49421
12000,1024,128,1,3,Vanilla,137656248,5000000,54212
12000,1024,128,1,3,Vanilla,137656248,5100000,59341
12000,1024,128,1,3,Vanilla,137656248,5200000,64794
12000,1024,128,1,3,Vanilla,137656248,5300000,70489
12000,1024,128,1,3,Vanilla,137656248,5400000,76432
12000,1024,128,1,3,Vanilla,137656248,5500000,82592
12000,1024,128,1,3,Vanilla,137656248,5600000,89149
12000,1024,128,1,3,Vanilla,137656248,5700000,96039
12000,1024,128,1,3,Vanilla,137656248,5800000,103254
12000,1024,128,1,3,Vanilla,137656248,5900000,110682
12000,1024,128,1,3,Vanilla,137656248,6000000,118406
12000,1024,128,1,3,Vanilla,137656248,6100000,126471
12000,1024,128,1,3,Vanilla,137656248,6200000,134808
12000,1024,128,1,3,Vanilla,137656248,6300000,143435
12000,1024,128,1,3,Vanilla,137656248,6400000,152554
12000,1024,128,1,3,Vanilla,137656248,6500000,161739
12000,1024,128,1,3,Vanilla,137656248,6600000,171355
12000,1024,128,1,3,Vanilla,137656248,6700000,181269
12000,1024,128,1,3,Vanilla,137656248,6800000,191551
12000,1024,128,1,3,Vanilla,137656248,6900000,202075
12000,1024,128,1,3,Vanilla,137656248,7000000,213046
12000,1024,128,1,3,Vanilla,137656248,7100000,224459
12000,1024,128,1,3,Vanilla,137656248,7200000,235865
12000,1024,128,1,3,Vanilla,137656248,7300000,247724
12000,1024,128,1,3,Vanilla,137656248,7400000,259831
12000,1024,128,1,3,Vanilla,137656248,7500000,272136
12000,1024,128,1,3,Vanilla,137656248,7600000,284978
12000,1024,128,1,3,Vanilla,137656248,7700000,298279
12000,1024,128,1,3,Vanilla,137656248,7800000,311489
12000,1024,128,1,3,Vanilla,137656248,7900000,325040
12000,1024,128,1,3,Vanilla,137656248,8000000,339066
12000,1024,128,1,3,Vanilla,137656248,8100000,353429
12000,1024,128,1,3,Vanilla,137656248,8200000,368200
12000,1024,128,1,3,Vanilla,137656248,8300000,382927
12000,1024,128,1,3,Vanilla,137656248,8400000,397796
12000,1024,128,1,3,Vanilla,137656248,8500000,413134
12000,1024,128,1,3,Vanilla,137656248,8600000,428991
12000,1024,128,1,3,Vanilla,137656248,8700000,444909
12000,1024,128,1,3,Vanilla,137656248,8800000,460825
12000,1024,128,1,3,Vanilla,137656248,8900000,477161
12000,1024,128,1,3,Vanilla,137656248,9000000,493999
12000,1024,128,1,3,Vanilla,137656248,9100000,511220
12000,1024,128,1,3,Vanilla,137656248,9200000,528581
12000,1024,128,1,3,Vanilla,137656248,9300000,546263
12000,1024,128,1,3,Vanilla,137656248,9400000,564068
12000,1024,128,1,3,Vanilla,137656248,9500000,582235
12000,1024,128,1,3,Vanilla,137656248,9600000,600508
12000,1024,128,1,3,Vanilla,137656248,9700000,619062
12000,1024,128,1,3,Vanilla,137656248,9800000,637712
12000,1024,128,1,3,Vanilla,137656248,9900000,656947
12000,1024,128,1,3,Vanilla,137656248,10000000,676502
12000,1024,128,1,3,Vanilla,138475745,100000,0
12000,1024,128,1,3,Vanilla,138475745,200000,0
12000,1024,128,1,3,Vanilla,138475745,300000,0
12000,1024,128,1,3,Vanilla,138475745,400000,0
12000,1024,128,1,3,Vanilla,138475745,500000,0
12000,1024,128,1,3,Vanilla,138475745,600000,0
12000,1024,128,1,3,Vanilla,138475745,700000,0
12000,1024,128,1,3,Vanilla,138475745,800000,0
12000,1024,128,1,3,Vanilla,138475745,900000,0
12000,1024,128,1,3,Vanilla,138475745,1000000,0
12000,1024,128,1,3,Vanilla,138475745,1100000,0
12000,1024,128,1,3,Vanilla,138475745,1200000,1
12000,1024,128,1,3,Vanilla,138475745,1300000,6
12000,1024,128,1,3,Vanilla,138475745,1400000,26
12000,1024,128,1,3,Vanilla,138475745,1500000,65
12000,1024,128,1,3,Vanilla,138475745,1600000,108
12000,1024,128,1,3,Vanilla,138475745,1700000,178
12000,1024,128,1,3,Vanilla,138475745,1800000,243
12000,1024,128,1,3,Vanilla,138475745,1900000,317
12000,1024,128,1,3,Vanilla,138475745,2000000,398
12000,1024,128,1,3,Vanilla,138475745,2100000,477
12000,1024,128,1,3,Vanilla,138475745,2200000,582
12000,1024,128,1,3,Vanilla,138475745,2300000,706
12000,1024,128,1,3,Vanilla,138475745,2400000,906
12000,1024,128,1,3,Vanilla,138475745,2500000,1100
12000,1024,128,1,3,Vanilla,138475745,2600000,1345
12000,1024,128,1,3,Vanilla,138475745,2700000,1662
12000,1024,128,1,3,Vanilla,138475745,2800000,2061
12000,1024,128,1,3,Vanilla,138475745,2900000,2516
12000,1024,128,1,3,Vanilla,138475745,3000000,3025
12000,1024,128,1,3,Vanilla,138475745,3100000,3712
12000,1024,128,1,3,Vanilla,138475745,3200000,4435
12000,1024,128,1,3,Vanilla,138475745,3300000,5361
12000,1024,128,1,3,Vanilla,138475745,3400000,6343
12000,1024,128,1,3,Vanilla,138475745,3500000,7497
12000,1024,128,1,3,Vanilla,138475745,3600000,8749
12000,1024,128,1,3,Vanilla,138475745,3700000,10254
12000,1024,128,1,3,Vanilla,138475745,3800000,11986
12000,1024,128,1,3,Vanilla,138475745,3900000,13784
12000,1024,128,1,3,Vanilla,138475745,4000000,15781
12000,1024,128,1,3,Vanilla,138475745,4100000,18011
12000,1024,128,1,3,Vanilla,138475745,4200000,20439
12000,1024,128,1,3,Vanilla,138475745,4300000,23118
12000,1024,128,1,3,Vanilla,138475745,4400000,26077
12000,1024,128,1,3,Vanilla,138475745,4500000,29485
12000,1024,128,1,3,Vanilla,138475745,4600000,32989
12000,1024,128,1,3,Vanilla,138475745,4700000,36802
12000,1024,128,1,3,Vanilla,138475745,4800000,40982
12000,1024,128,1,3,Vanilla,138475745,4900000,45359
12000,1024,128,1,3,Vanilla,138475745,5000000,50132
12000,1024,128,1,3,Vanilla,138475745,5100000,55225
12000,1024,128,1,3,Vanilla,138475745,5200000,60651
12000,1024,128,1,3,Vanilla,138475745,5300000,66291
12000,1024,128,1,3,Vanilla,138475745,5400000,72297
12000,1024,128,1,3,Vanilla,138475745,5500000,78640
12000,1024,128,1,3,Vanilla,138475745,5600000,85278
12000,1024,128,1,3,Vanilla,138475745,5700000,92437
12000,1024,128,1,3,Vanilla,138475745,5800000,99747
12000,1024,128,1,3,Vanilla,138475745,5900000,107378
12000,1024,128,1,3,Vanilla,138475745,6000000,115304
12000,1024,128,1,3,Vanilla,138475745,6100000,123854
12000,1024,128,1,3,Vanilla,138475745,6200000,132609
12000,1024,128,1,3,Vanilla,138475745,6300000,141690
12000,1024,128,1,3,Vanilla,138475745,6400000,151163
12000,1024,128,1,3,Vanilla,138475745,6500000,160880
12000,1024,128,1,3,Vanilla,138475745,6600000,170983
12000,1024,128,1,3,Vanilla,138475745,6700000,181344
12000,1024,128,1,3,Vanilla,138475745,6800000,191996
12000,1024,128,1,3,Vanilla,138475745,6900000,203368
12000,1024,128,1,3,Vanilla,138475745,7000000,214760
12000,1024,128,1,3,Vanilla,138475745,7100000,226499
12000,1024,128,1,3,Vanilla,138475745,7200000,238431
12000,1024,128,1,3,Vanilla,138475745,7300000,250811
12000,1024,128,1,3,Vanilla,138475745,7400000,263524
12000,1024,128,1,3,Vanilla,138475745,7500000,276752
12000,1024,128,1,3,Vanilla,138475745,7600000,290339
12000,1024,128,1,3,Vanilla,138475745,7700000,304013
12000,1024,128,1,3,Vanilla,138475745,7800000,318313
12000,1024,128,1,3,Vanilla,138475745,7900000,332985
12000,1024,128,1,3,Vanilla,138475745,8000000,347729
12000,1024,128,1,3,Vanilla,138475745,8100000,362978
12000,1024,128,1,3,Vanilla,138475745,8200000,378473
12000,1024,128,1,3,Vanilla,138475745,8300000,394255
12000,1024,128,1,3,Vanilla,138475745,8400000,410538
12000,1024,128,1,3,Vanilla,138475745,8500000,427212
12000,1024,128,1,3,Vanilla,138475745,8600000,444020
12000,1024,128,1,3,Vanilla,138475745,8700000,461425
12000,1024,128,1,3,Vanilla,138475745,8800000,479130
12000,1024,128,1,3,Vanilla,138475745,8900000,496668
12000,1024,128,1,3,Vanilla,138475745,9000000,514585
12000,1024,128,1,3,Vanilla,138475745,9100000,533085
12000,1024,128,1,3,Vanilla,138475745,9200000,551433
12000,1024,128,1,3,Vanilla,138475745,9300000,570371
12000,1024,128,1,3,Vanilla,138475745,9400000,589407
12000,1024,128,1,3,Vanilla,138475745,9500000,608924
12000,1024,128,1,3,Vanilla,138475745,9600000,628553
12000,1024,128,1,3,Vanilla,138475745,9700000,648527
12000,1024,128,1,3,Vanilla,138475745,9800000,668666
12000,1024,128,1,3,Vanilla,138475745,9900000,689024
12000,1024,128,1,3,Vanilla,138475745,10000000,709574
12000,1024,128,1,3,Vanilla,138307493,100000,0
12000,1024,128,1,3,Vanilla,138307493,200000,0
12000,1024,128,1,3,Vanilla,138307493,300000,0
12000,1024,128,1,3,Vanilla,138307493,400000,0
12000,1024,128,1,3,Vanilla,138307493,500000,0
12000,1024,128,1,3,Vanilla,138307493,600000,0
12000,1024,128,1,3,Vanilla,138307493,700000,0
12000,1024,128,1,3,Vanilla,138307493,800000,0
12000,1024,128,1,3,Vanilla,138307493,900000,0
12000,1024,128,1,3,Vanilla,138307493,1000000,0
12000,1024,128,1,3,Vanilla,138307493,1100000,0
12000,1024,128,1,3,Vanilla,138307493,1200000,0
12000,1024,128,1,3,Vanilla,138307493,1300000,0
12000,1024,128,1,3,Vanilla,138307493,1400000,0
12000,1024,128,1,3,Vanilla,138307493,1500000,1
12000,1024,128,1,3,Vanilla,138307493,1600000,5
12000,1024,128,1,3,Vanilla,138307493,1700000,22
12000,1024,128,1,3,Vanilla,138307493,1800000,49
12000,1024,128,1,3,Vanilla,138307493,1900000,105
12000,1024,128,1,3,Vanilla,138307493,2000000,180
12000,1024,128,1,3,Vanilla,138307493,2100000,288
12000,1024,128,1,3,Vanilla,138307493,2200000,437
12000,1024,128,1,3,Vanilla,138307493,2300000,638
12000,1024,128,1,3,Vanilla,138307493,2400000,915
12000,1024,128,1,3,Vanilla,138307493,2500000,1286
12000,1024,128,1,3,Vanilla,138307493,2600000,1738
12000,1024,128,1,3,Vanilla,138307493,2700000,2313
12000,1024,128,1,3,Vanilla,138307493,2800000,2991
12000,1024,128,1,3,Vanilla,138307493,2900000,3764
12000,1024,128,1,3,Vanilla,138307493,3000000,4675
12000,1024,128,1,3,Vanilla,138307493,3100000,5769
12000,1024,128,1,3,Vanilla,138307493,3200000,6962
12000,1024,128,1,3,Vanilla,138307493,3300000,8296
12000,1024,128,1,3,Vanilla,138307493,3400000,9812
12000,1024,128,1,3,Vanilla,138307493,3500000,11427
12000,1024,128,1,3,Vanilla,138307493,3600000,13371
12000,1024,128,1,3,Vanilla,138307493,3700000,15401
12000,1024,128,1,3,Vanilla,138307493,3800000,17646
12000,1024,128,1,3,Vanilla,138307493,3900000,20201
12000,1024,128,1,3,Vanilla,138307493,4000000,22867
12000,1024,128,1,3,Vanilla,138307493,4100000,25695
12000,1024,128,1,3,Vanilla,138307493,4200000,28740
12000,1024,128,1,3,Vanilla,138307493,4300000,32089
12000,1024,128,1,3,Vanilla,138307493,4400000,35824
12000,1024,128,1,3,Vanilla,138307493,4500000,39703
12000,1024,128,1,3,Vanilla,138307493,4600000,43890
12000,1024,128,1,3,Vanilla,138307493,4700000,48473
12000,1024,128,1,3,Vanilla,138307493,4800000,53178
12000,1024,128,1,3,Vanilla,138307493,4900000,58245
12000,1024,128,1,3,Vanilla,138307493,5000000,63584
12000,1024,128,1,3,Vanilla,138307493,5100000,69059
12000,1024,128,1,3,Vanilla,138307493,5200000,74748
12000,1024,128,1,3,Vanilla,138307493,5300000,80832
12000,1024,128,1,3,Vanilla,138307493,5400000,87329
12000,1024,128,1,3,Vanilla,138307493,5500000,93987
12000,1024,128,1,3,Vanilla,138307493,5600000,101064
12000,1024,128,1,3,Vanilla,138307493,5700000,108537
12000,1024,128,1,3,Vanilla,138307493,5800000,116274
12000,1024,128,1,3,Vanilla,138307493,5900000,124310
12000,1024,128,1,3,Vanilla,138307493,6000000,132565
12000,1024,128,1,3,Vanilla,138307493,6100000,141108
12000,1024,128,1,3,Vanilla,138307493,6200000,150043
12000,1024,128,1,3,Vanilla,138307493,6300000,159157
12000,1024,128,1,3,Vanilla,138307493,6400000,168466
12000,1024,128,1,3,Vanilla,138307493,6500000,178168
12000,1024,128,1,3,Vanilla,138307493,6600000,188232
12000,1024,128,1,3,Vanilla,138307493,6700000,198715
12000,1024,128,1,3,Vanilla,138307493,6800000,209392
12000,1024,128,1,3,Vanilla,138307493,6900000,220221
12000,1024,128,1,3,Vanilla,138307493,7000000,231539
12000,1024,128,1,3,Vanilla,138307493,7100000,243265
12000,1024,128,1,3,Vanilla,138307493,7200000,255268
12000,1024,128,1,3,Vanilla,138307493,7300000,267536
12000,1024,128,1,3,Vanilla,138307493,7400000,280187
12000,1024,128,1,3,Vanilla,138307493,7500000,293204
12000,1024,128,1,3,Vanilla,138307493,7600000,306343
12000,1024,128,1,3,Vanilla,138307493,7700000,320172
12000,1024,128,1,3,Vanilla,138307493,7800000,334071
12000,1024,128,1,3,Vanilla,138307493,7900000,348087
12000,1024,128,1,3,Vanilla,138307493,8000000,362595
12000,1024,128,1,3,Vanilla,138307493,8100000,377211
12000,1024,128,1,3,Vanilla,138307493,8200000,392160
12000,1024,128,1,3,Vanilla,138307493,8300000,407509
12000,1024,128,1,3,Vanilla,138307493,8400000,422939
12000,1024,128,1,3,Vanilla,138307493,8500000,438573
12000,1024,128,1,3,Vanilla,138307493,8600000,454669
12000,1024,128,1,3,Vanilla,138307493,8700000,471160
12000,1024,128,1,3,Vanilla,138307493,8800000,487638
12000,1024,128,1,3,Vanilla,138307493,8900000,504858
12000,1024,128,1,3,Vanilla,138307493,9000000,522227
12000,1024,128,1,3,Vanilla,138307493,9100000,539625
12000,1024,128,1,3,Vanilla,138307493,9200000,557250
12000,1024,128,1,3,Vanilla,138307493,9300000,575188
12000,1024,128,1,3,Vanilla,138307493,9400000,593662
12000,1024,128,1,3,Vanilla,138307493,9500000,611932
12000,1024,128,1,3,Vanilla,138307493,9600000,630495
12000,1024,128,1,3,Vanilla,138307493,9700000,649226
12000,1024,128,1,3,Vanilla,138307493,9800000,668334
12000,1024,128,1,3,Vanilla,138307493,9900000,687489
12000,1024,128,1,3,Vanilla,138307493,10000000,707022
12000,1024,128,1,3,Vanilla,138805558,100000,0
12000,1024,128,1,3,Vanilla,138805558,200000,0
12000,1024,128,1,3,Vanilla,138805558,300000,0
12000,1024,128,1,3,Vanilla,138805558,400000,0
12000,1024,128,1,3,Vanilla,138805558,500000,0
12000,1024,128,1,3,Vanilla,138805558,600000,0
12000,1024,128,1,3,Vanilla,138805558,700000,0
12000,1024,128,1,3,Vanilla,138805558,800000,0
12000,1024,128,1,3,Vanilla,138805558,900000,0
12000,1024,128,1,3,Vanilla,138805558,1000000,0
12000,1024,128,1,3,Vanilla,138805558,1100000,0
12000,1024,128,1,3,Vanilla,138805558,1200000,0
12000,1024,128,1,3,Vanilla,138805558,1300000,0
12000,1024,128,1,3,Vanilla,138805558,1400000,0
12000,1024,128,1,3,Vanilla,138805558,1500000,0
12000,1024,128,1,3,Vanilla,138805558,1600000,0
12000,1024,128,1,3,Vanilla,138805558,1700000,7
12000,1024,128,1,3,Vanilla,138805558,1800000,14
12000,1024,128,1,3,Vanilla,138805558,1900000,19
12000,1024,128,1,3,Vanilla,138805558,2000000,27
12000,1024,128,1,3,Vanilla,138805558,2100000,53
12000,1024,128,1,3,Vanilla,138805558,2200000,87
12000,1024,128,1,3,Vanilla,138805558,2300000,135
12000,1024,128,1,3,Vanilla,138805558,2400000,206
12000,1024,128,1,3,Vanilla,138805558,2500000,291
12000,1024,128,1,3,Vanilla,138805558,2600000,489
12000,1024,128,1,3,Vanilla,138805558,2700000,728
12000,1024,128,1,3,Vanilla,138805558,2800000,1067
12000,1024,128,1,3,Vanilla,138805558,2900000,1449
12000,1024,128,1,3,Vanilla,138805558,3000000,1933
12000,1024,128,1,3,Vanilla,138805558,3100000,2580
12000,1024,128,1,3,Vanilla,138805558,3200000,3321
12000,1024,128,1,3,Vanilla,138805558,3300000,4278
12000,1024,128,1,3,Vanilla,138805558,3400000,5355
12000,1024,128,1,3,Vanilla,138805558,3500000,6640
12000,1024,128,1,3,Vanilla,138805558,3600000,8071
12000,1024,128,1,3,Vanilla,138805558,3700000,9721
12000,1024,128,1,3,Vanilla,138805558,3800000,11494
12000,1024,128,1,3,Vanilla,138805558,3900000,13529
12000,1024,128,1,3,Vanilla,138805558,4000000,15726
12000,1024,128,1,3,Vanilla,138805558,4100000,18057
12000,1024,128,1,3,Vanilla,138805558,4200000,20708
12000,1024,128,1,3,Vanilla,138805558,4300000,23692
12000,1024,128,1,3,Vanilla,138805558,4400000,26865
12000,1024,128,1,3,Vanilla,138805558,4500000,30243
12000,1024,128,1,3,Vanilla,138805558,4600000,33970
12000,1024,128,1,3,Vanilla,138805558,4700000,37853
12000,1024,128,1,3,Vanilla,138805558,4800000,42261
12000,1024,128,1,3,Vanilla,138805558,4900000,46927
12000,1024,128,1,3,Vanilla,138805558,5000000,51929
12000,1024,128,1,3,Vanilla,138805558,5100000,57088
12000,1024,128,1,3,Vanilla,138805558,5200000,62563
12000,1024,128,1,3,Vanilla,138805558,5300000,68415
12000,1024,128,1,3,Vanilla,138805558,5400000,74686
12000,1024,128,1,3,Vanilla,138805558,5500000,81107
12000,1024,128,1,3,Vanilla,138805558,5600000,87838
12000,1024,128,1,3,Vanilla,138805558,5700000,94909
12000,1024,128,1,3,Vanilla,138805558,5800000,102261
12000,1024,128,1,3,Vanilla,138805558,5900000,109946
