num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_stored,num_evict,num_loss
12000,1024,128,1,3,Vanilla,139231207,1400000,1109,0
12000,1024,128,1,3,Vanilla,139231207,1500000,2053,0
12000,1024,128,1,3,Vanilla,139231207,1600000,3252,0
12000,1024,128,1,3,Vanilla,139231207,1700000,4595,1
12000,1024,128,1,3,Vanilla,139231207,1800000,6295,7
12000,1024,128,1,3,Vanilla,139231207,1900000,8277,18
12000,1024,128,1,3,Vanilla,139231207,2000000,10640,42
12000,1024,128,1,3,Vanilla,139231207,2100000,16319,86
12000,1024,128,1,3,Vanilla,139231207,2200000,30498,152
12000,1024,128,1,3,Vanilla,139231207,2300000,50303,239
12000,1024,128,1,3,Vanilla,139231207,2400000,73581,386
12000,1024,128,1,3,Vanilla,139231207,2500000,100849,575
12000,1024,128,1,3,Vanilla,139231207,2600000,130975,841
12000,1024,128,1,3,Vanilla,139231207,2700000,163846,1214
12000,1024,128,1,3,Vanilla,139231207,2800000,199560,1692
12000,1024,128,1,3,Vanilla,139231207,2900000,241879,2274
12000,1024,128,1,3,Vanilla,139231207,3000000,289202,2940
12000,1024,128,1,3,Vanilla,139231207,3100000,339633,3759
12000,1024,128,1,3,Vanilla,139231207,3200000,392711,4786
12000,1024,128,1,3,Vanilla,139231207,3300000,447762,5967
12000,1024,128,1,3,Vanilla,139231207,3400000,505925,7330
12000,1024,128,1,3,Vanilla,139231207,3500000,568487,8867
12000,1024,128,1,3,Vanilla,139231207,3600000,634694,10616
12000,1024,128,1,3,Vanilla,139231207,3700000,702480,12624
12000,1024,128,1,3,Vanilla,139231207,3800000,771740,14757
12000,1024,128,1,3,Vanilla,139231207,3900000,842399,17248
12000,1024,128,1,3,Vanilla,139231207,4000000,914590,19916
12000,1024,128,1,3,Vanilla,139231207,4100000,990380,22753
12000,1024,128,1,3,Vanilla,139231207,4200000,1072950,25809
12000,1024,128,1,3,Vanilla,139231207,4300000,1166215,29112
12000,1024,128,1,3,Vanilla,139231207,4400000,1269367,32646
12000,1024,128,1,3,Vanilla,139231207,4500000,1379325,36431
12000,1024,128,1,3,Vanilla,139231207,4600000,1493333,40594
12000,1024,128,1,3,Vanilla,139231207,4700000,1611182,44979
12000,1024,128,1,3,Vanilla,139231207,4800000,1731777,49602
12000,1024,128,1,3,Vanilla,139231207,4900000,1855334,54612
12000,1024,128,1,3,Vanilla,139231207,5000000,1981884,59904
12000,1024,128,1,3,Vanilla,139231207,5100000,2110651,65475
12000,1024,128,1,3,Vanilla,139231207,5200000,2241233,71341
12000,1024,128,1,3,Vanilla,139231207,5300000,2373077,77503
12000,1024,128,1,3,Vanilla,139231207,5400000,2506282,83916
12000,1024,128,1,3,Vanilla,139231207,5500000,2642546,90684
12000,1024,128,1,3,Vanilla,139231207,5600000,2780733,97721
12000,1024,128,1,3,Vanilla,139231207,5700000,2922033,105310
12000,1024,128,1,3,Vanilla,139231207,5800000,3066413,113029
12000,1024,128,1,3,Vanilla,139231207,5900000,3213517,121172
12000,1024,128,1,3,Vanilla,139231207,6000000,3362468,129680
12000,1024,128,1,3,Vanilla,139231207,6100000,3512899,138559
12000,1024,128,1,3,Vanilla,139231207,6200000,3664964,147703
12000,1024,128,1,3,Vanilla,139231207,6300000,3818894,157160
12000,1024,128,1,3,Vanilla,139231207,6400000,3973803,166993
12000,1024,128,1,3,Vanilla,139231207,6500000,4129290,177088
12000,1024,128,1,3,Vanilla,139231207,6600000,4285948,187217
12000,1024,128,1,3,Vanilla,139231207,6700000,4443974,197867
12000,1024,128,1,3,Vanilla,139231207,6800000,4603237,208793
12000,1024,128,1,3,Vanilla,139231207,6900000,4764201,219808
12000,1024,128,1,3,Vanilla,139231207,7000000,4926416,231226
12000,1024,128,1,3,Vanilla,139231207,7100000,5090418,243188
12000,1024,128,1,3,Vanilla,139231207,7200000,5254996,255283
12000,1024,128,1,3,Vanilla,139231207,7300000,5420281,267564
12000,1024,128,1,3,Vanilla,139231207,7400000,5586053,280394
12000,1024,128,1,3,Vanilla,139231207,7500000,5753020,293543
12000,1024,128,1,3,Vanilla,139231207,7600000,5920696,307108
12000,1024,128,1,3,Vanilla,139231207,7700000,6088797,320782
12000,1024,128,1,3,Vanilla,139231207,7800000,6257315,334495
12000,1024,128,1,3,Vanilla,139231207,7900000,6426980,348555
12000,1024,128,1,3,Vanilla,139231207,8000000,6597078,363022
12000,1024,128,1,3,Vanilla,139231207,8100000,6767575,377810
12000,1024,128,1,3,Vanilla,139231207,8200000,6939856,392722
12000,1024,128,1,3,Vanilla,139231207,8300000,7113598,408234
12000,1024,128,1,3,Vanilla,139231207,8400000,7288488,423903
12000,1024,128,1,3,Vanilla,139231207,8500000,7464924,439826
12000,1024,128,1,3,Vanilla,139231207,8600000,7643397,456026
12000,1024,128,1,3,Vanilla,139231207,8700000,7823461,472660
12000,1024,128,1,3,Vanilla,139231207,8800000,8004485,489446
12000,1024,128,1,3,Vanilla,139231207,8900000,8186415,506438
12000,1024,128,1,3,Vanilla,139231207,9000000,8369594,523718
12000,1024,128,1,3,Vanilla,139231207,9100000,8554144,541297
12000,1024,128,1,3,Vanilla,139231207,9200000,8739176,559019
12000,1024,128,1,3,Vanilla,139231207,9300000,8924353,576984
12000,1024,128,1,3,Vanilla,139231207,9400000,9110653,594999
12000,1024,128,1,3,Vanilla,139231207,9500000,9297137,613434
12000,1024,128,1,3,Vanilla,139231207,9600000,9484627,632123
12000,1024,128,1,3,Vanilla,139231207,9700000,9672346,651178
12000,1024,128,1,3,Vanilla,139231207,9800000,9860746,670512
12000,1024,128,1,3,Vanilla,139231207,9900000,10049446,689965
12000,1024,128,1,3,Vanilla,139231207,10000000,10238542,709631
12000,1024,128,1,3,Vanilla,136482956,100000,0,0
12000,1024,128,1,3,Vanilla,136482956,200000,0,0
12000,1024,128,1,3,Vanilla,136482956,300000,0,0
12000,1024,128,1,3,Vanilla,136482956,400000,0,0
12000,1024,128,1,3,Vanilla,136482956,500000,0,0
12000,1024,128,1,3,Vanilla,136482956,600000,0,0
12000,1024,128,1,3,Vanilla,136482956,700000,0,0
12000,1024,128,1,3,Vanilla,136482956,800000,0,0
12000,1024,128,1,3,Vanilla,136482956,900000,0,0
12000,1024,128,1,3,Vanilla,136482956,1000000,0,0
12000,1024,128,1,3,Vanilla,136482956,1100000,25,0
12000,1024,128,1,3,Vanilla,136482956,1200000,144,0
12000,1024,128,1,3,Vanilla,136482956,1300000,489,0
12000,1024,128,1,3,Vanilla,136482956,1400000,1039,0
12000,1024,128,1,3,Vanilla,136482956,1500000,2318,0
12000,1024,128,1,3,Vanilla,136482956,1600000,3727,1
12000,1024,128,1,3,Vanilla,136482956,1700000,5462,3
12000,1024,128,1,3,Vanilla,136482956,1800000,7645,5
12000,1024,128,1,3,Vanilla,136482956,1900000,10129,11
12000,1024,128,1,3,Vanilla,136482956,2000000,12863,16
12000,1024,128,1,3,Vanilla,136482956,2100000,18284,26
12000,1024,128,1,3,Vanilla,136482956,2200000,33129,42
12000,1024,128,1,3,Vanilla,136482956,2300000,53754,71
12000,1024,128,1,3,Vanilla,136482956,2400000,76791,126
12000,1024,128,1,3,Vanilla,136482956,2500000,103369,226
12000,1024,128,1,3,Vanilla,136482956,2600000,132683,397
12000,1024,128,1,3,Vanilla,136482956,2700000,164347,615
12000,1024,128,1,3,Vanilla,136482956,2800000,199771,916
12000,1024,128,1,3,Vanilla,136482956,2900000,240903,1329
12000,1024,128,1,3,Vanilla,136482956,3000000,287667,1823
12000,1024,128,1,3,Vanilla,136482956,3100000,337298,2451
12000,1024,128,1,3,Vanilla,136482956,3200000,389486,3179
12000,1024,128,1,3,Vanilla,136482956,3300000,444509,4098
12000,1024,128,1,3,Vanilla,136482956,3400000,503146,5195
12000,1024,128,1,3,Vanilla,136482956,3500000,565612,6377
12000,1024,128,1,3,Vanilla,136482956,3600000,631979,7838
12000,1024,128,1,3,Vanilla,136482956,3700000,699190,9430
12000,1024,128,1,3,Vanilla,136482956,3800000,767807,11133
12000,1024,128,1,3,Vanilla,136482956,3900000,838250,13065
12000,1024,128,1,3,Vanilla,136482956,4000000,910528,15355
12000,1024,128,1,3,Vanilla,136482956,4100000,986482,17717
12000,1024,128,1,3,Vanilla,136482956,4200000,1069794,20394
12000,1024,128,1,3,Vanilla,136482956,4300000,1164408,23325
12000,1024,128,1,3,Vanilla,136482956,4400000,1269483,26648
12000,1024,128,1,3,Vanilla,136482956,4500000,1381330,30180
12000,1024,128,1,3,Vanilla,136482956,4600000,1497695,33990
12000,1024,128,1,3,Vanilla,136482956,4700000,1618040,38020
12000,1024,128,1,3,Vanilla,136482956,4800000,1741040,42387
12000,1024,128,1,3,Vanilla,136482956,4900000,1866633,47146
12000,1024,128,1,3,Vanilla,136482956,5000000,1995729,52238
12000,1024,128,1,3,Vanilla,136482956,5100000,2126346,57314
12000,1024,128,1,3,Vanilla,136482956,5200000,2258832,62908
12000,1024,128,1,3,Vanilla,136482956,5300000,2392867,68830
12000,1024,128,1,3,Vanilla,136482956,5400000,2528564,74920
12000,1024,128,1,3,Vanilla,136482956,5500000,2666977,81398
12000,1024,128,1,3,Vanilla,136482956,5600000,2808334,88162
12000,1024,128,1,3,Vanilla,136482956,5700000,2951807,95345
12000,1024,128,1,3,Vanilla,136482956,5800000,3099171,102639
12000,1024,128,1,3,Vanilla,136482956,5900000,3248547,110336
12000,1024,128,1,3,Vanilla,136482956,6000000,3400216,118569
12000,1024,128,1,3,Vanilla,136482956,6100000,3552979,126945
12000,1024,128,1,3,Vanilla,136482956,6200000,3707855,135604
12000,1024,128,1,3,Vanilla,136482956,6300000,3864417,144649
12000,1024,128,1,3,Vanilla,136482956,6400000,4022006,154163
12000,1024,128,1,3,Vanilla,136482956,6500000,4180929,163975
12000,1024,128,1,3,Vanilla,136482956,6600000,4340800,174158
12000,1024,128,1,3,Vanilla,136482956,6700000,4501929,184702
12000,1024,128,1,3,Vanilla,136482956,6800000,4664491,195434
12000,1024,128,1,3,Vanilla,136482956,6900000,4828379,206636
12000,1024,128,1,3,Vanilla,136482956,7000000,4993898,218382
12000,1024,128,1,3,Vanilla,136482956,7100000,5160171,230006
12000,1024,128,1,3,Vanilla,136482956,7200000,5328069,242097
12000,1024,128,1,3,Vanilla,136482956,7300000,5496087,254479
12000,1024,128,1,3,Vanilla,136482956,7400000,5665275,267255
12000,1024,128,1,3,Vanilla,136482956,7500000,5834904,280207
12000,1024,128,1,3,Vanilla,136482956,7600000,6005083,293718
12000,1024,128,1,3,Vanilla,136482956,7700000,6176143,307231
12000,1024,128,1,3,Vanilla,136482956,7800000,6348018,321243
12000,1024,128,1,3,Vanilla,136482956,7900000,6520485,335514
12000,1024,128,1,3,Vanilla,136482956,8000000,6694163,350234
12000,1024,128,1,3,Vanilla,136482956,8100000,6868753,365258
12000,1024,128,1,3,Vanilla,136482956,8200000,7044325,380569
12000,1024,128,1,3,Vanilla,136482956,8300000,7220359,396205
12000,1024,128,1,3,Vanilla,136482956,8400000,7398595,412143
12000,1024,128,1,3,Vanilla,136482956,8500000,7578313,428608
12000,1024,128,1,3,Vanilla,136482956,8600000,7759259,445291
12000,1024,128,1,3,Vanilla,136482956,8700000,7941383,462085
12000,1024,128,1,3,Vanilla,136482956,8800000,8124958,479193
12000,1024,128,1,3,Vanilla,136482956,8900000,8309811,496664
12000,1024,128,1,3,Vanilla,136482956,9000000,8495054,514065
12000,1024,128,1,3,Vanilla,136482956,9100000,8681231,531907
12000,1024,128,1,3,Vanilla,136482956,9200000,8868188,550061
12000,1024,128,1,3,Vanilla,136482956,9300000,9055872,568249
12000,1024,128,1,3,Vanilla,136482956,9400000,9243910,586695
12000,1024,128,1,3,Vanilla,136482956,9500000,9432637,605687
12000,1024,128,1,3,Vanilla,136482956,9600000,9621635,624871
12000,1024,128,1,3,Vanilla,136482956,9700000,9811504,644338
12000,1024,128,1,3,Vanilla,136482956,9800000,10001280,663715
12000,1024,128,1,3,Vanilla,136482956,9900000,10191746,683501
12000,1024,128,1,3,Vanilla,136482956,10000000,10382957,703817
12000,1024,128,1,3,Vanilla,137778399,100000,0,0
12000,1024,128,1,3,Vanilla,137778399,200000,0,0
12000,1024,128,1,3,Vanilla,137778399,300000,0,0
12000,1024,128,1,3,Vanilla,137778399,400000,0,0
12000,1024,128,1,3,Vanilla,137778399,500000,0,0
12000,1024,128,1,3,Vanilla,137778399,600000,0,0
12000,1024,128,1,3,Vanilla,137778399,700000,0,0
12000,1024,128,1,3,Vanilla,137778399,800000,0,0
12000,1024,128,1,3,Vanilla,137778399,900000,0,0
12000,1024,128,1,3,Vanilla,137778399,1000000,0,0
12000,1024,128,1,3,Vanilla,137778399,1100000,0,0
12000,1024,128,1,3,Vanilla,137778399,1200000,177,0
12000,1024,128,1,3,Vanilla,137778399,1300000,479,0
12000,1024,128,1,3,Vanilla,137778399,1400000,1046,0
12000,1024,128,1,3,Vanilla,137778399,1500000,2432,0
12000,1024,128,1,3,Vanilla,137778399,1600000,4284,0
12000,1024,128,1,3,Vanilla,137778399,1700000,6585,0
12000,1024,128,1,3,Vanilla,137778399,1800000,9333,0
12000,1024,128,1,3,Vanilla,137778399,1900000,12729,4
12000,1024,128,1,3,Vanilla,137778399,2000000,16417,8
12000,1024,128,1,3,Vanilla,137778399,2100000,22836,27
12000,1024,128,1,3,Vanilla,137778399,2200000,36749,54
12000,1024,128,1,3,Vanilla,137778399,2300000,56904,106
12000,1024,128,1,3,Vanilla,137778399,2400000,80118,236
12000,1024,128,1,3,Vanilla,137778399,2500000,106611,393
12000,1024,128,1,3,Vanilla,137778399,2600000,135565,654
12000,1024,128,1,3,Vanilla,137778399,2700000,166742,1001
12000,1024,128,1,3,Vanilla,137778399,2800000,201274,1406
12000,1024,128,1,3,Vanilla,137778399,2900000,242137,1975
12000,1024,128,1,3,Vanilla,137778399,3000000,288147,2663
12000,1024,128,1,3,Vanilla,137778399,3100000,336766,3577
12000,1024,128,1,3,Vanilla,137778399,3200000,387890,4560
12000,1024,128,1,3,Vanilla,137778399,3300000,441897,5749
12000,1024,128,1,3,Vanilla,137778399,3400000,498399,7100
12000,1024,128,1,3,Vanilla,137778399,3500000,560025,8614
12000,1024,128,1,3,Vanilla,137778399,3600000,624913,10236
12000,1024,128,1,3,Vanilla,137778399,3700000,691477,12097
12000,1024,128,1,3,Vanilla,137778399,3800000,759461,14177
12000,1024,128,1,3,Vanilla,137778399,3900000,827856,16433
12000,1024,128,1,3,Vanilla,137778399,4000000,898127,18932
12000,1024,128,1,3,Vanilla,137778399,4100000,972072,21776
12000,1024,128,1,3,Vanilla,137778399,4200000,1053088,24796
12000,1024,128,1,3,Vanilla,137778399,4300000,1143867,28042
12000,1024,128,1,3,Vanilla,137778399,4400000,1245188,31455
12000,1024,128,1,3,Vanilla,137778399,4500000,1353040,35150
12000,1024,128,1,3,Vanilla,137778399,4600000,1465872,39134
12000,1024,128,1,3,Vanilla,137778399,4700000,1583272,43596
12000,1024,128,1,3,Vanilla,137778399,4800000,1703005,48086
12000,1024,128,1,3,Vanilla,137778399,4900000,1826195,52860
12000,1024,128,1,3,Vanilla,137778399,5000000,1951806,57842
12000,1024,128,1,3,Vanilla,137778399,5100000,2079856,63287
12000,1024,128,1,3,Vanilla,137778399,5200000,2210249,69041
12000,1024,128,1,3,Vanilla,137778399,5300000,2342309,74995
12000,1024,128,1,3,Vanilla,137778399,5400000,2475726,81244
12000,1024,128,1,3,Vanilla,137778399,5500000,2611529,87773
12000,1024,128,1,3,Vanilla,137778399,5600000,2749856,94518
12000,1024,128,1,3,Vanilla,137778399,5700000,2891559,101679
12000,1024,128,1,3,Vanilla,137778399,5800000,3036152,109186
12000,1024,128,1,3,Vanilla,137778399,5900000,3183474,116992
12000,1024,128,1,3,Vanilla,137778399,6000000,3332500,125078
12000,1024,128,1,3,Vanilla,137778399,6100000,3483608,133634
12000,1024,128,1,3,Vanilla,137778399,6200000,3635039,142194
12000,1024,128,1,3,Vanilla,137778399,6300000,3787390,150910
12000,1024,128,1,3,Vanilla,137778399,6400000,3941891,160190
12000,1024,128,1,3,Vanilla,137778399,6500000,4097267,169661
12000,1024,128,1,3,Vanilla,137778399,6600000,4253796,179467
12000,1024,128,1,3,Vanilla,137778399,6700000,4412010,189820
12000,1024,128,1,3,Vanilla,137778399,6800000,4571414,200339
12000,1024,128,1,3,Vanilla,137778399,6900000,4732335,211339
12000,1024,128,1,3,Vanilla,137778399,7000000,4894648,222683
12000,1024,128,1,3,Vanilla,137778399,7100000,5058348,234217
12000,1024,128,1,3,Vanilla,137778399,7200000,5222831,245892
12000,1024,128,1,3,Vanilla,137778399,7300000,5388120,258035
12000,1024,128,1,3,Vanilla,137778399,7400000,5553709,270437
12000,1024,128,1,3,Vanilla,137778399,7500000,5719715,282998
12000,1024,128,1,3,Vanilla,137778399,7600000,5887286,296113
12000,1024,128,1,3,Vanilla,137778399,7700000,6054946,309357
12000,1024,128,1,3,Vanilla,137778399,7800000,6223749,322921
12000,1024,128,1,3,Vanilla,137778399,7900000,6393450,336801
12000,1024,128,1,3,Vanilla,137778399,8000000,6563836,350960
12000,1024,128,1,3,Vanilla,137778399,8100000,6734679,365307
12000,1024,128,1,3,Vanilla,137778399,8200000,6906299,380167
12000,1024,128,1,3,Vanilla,137778399,8300000,7079782,395243
12000,1024,128,1,3,Vanilla,137778399,8400000,7254014,410454
12000,1024,128,1,3,Vanilla,137778399,8500000,7430022,425916
12000,1024,128,1,3,Vanilla,137778399,8600000,7607416,441933
12000,1024,128,1,3,Vanilla,137778399,8700000,7786070,457833
12000,1024,128,1,3,Vanilla,137778399,8800000,7965786,474522
12000,1024,128,1,3,Vanilla,137778399,8900000,8146783,491195
12000,1024,128,1,3,Vanilla,137778399,9000000,8328786,508179
12000,1024,128,1,3,Vanilla,137778399,9100000,8511784,525144
12000,1024,128,1,3,Vanilla,137778399,9200000,8695895,542688
12000,1024,128,1,3,Vanilla,137778399,9300000,8880652,560460
12000,1024,128,1,3,Vanilla,137778399,9400000,9066026,578696
12000,1024,128,1,3,Vanilla,137778399,9500000,9251513,597175
12000,1024,128,1,3,Vanilla,137778399,9600000,9438087,615515
12000,1024,128,1,3,Vanilla,137778399,9700000,9625019,634125
12000,1024,128,1,3,Vanilla,137778399,9800000,9813156,653236
12000,1024,128,1,3,Vanilla,137778399,9900000,10001221,672726
12000,1024,128,1,3,Vanilla,137778399,10000000,10189976,692376
12000,1024,128,1,3,Vanilla,138312742,100000,0,0
12000,1024,128,1,3,Vanilla,138312742,200000,0,0
12000,1024,128,1,3,Vanilla,138312742,300000,0,0
12000,1024,128,1,3,Vanilla,138312742,400000,0,0
12000,1024,128,1,3,Vanilla,138312742,500000,0,0
12000,1024,128,1,3,Vanilla,138312742,600000,0,0
12000,1024,128,1,3,Vanilla,138312742,700000,0,0
12000,1024,128,1,3,Vanilla,138312742,800000,0,0
12000,1024,128,1,3,Vanilla,138312742,900000,0,0
12000,1024,128,1,3,Vanilla,138312742,1000000,7,0
12000,1024,128,1,3,Vanilla,138312742,1100000,144,0
12000,1024,128,1,3,Vanilla,138312742,1200000,489,0
12000,1024,128,1,3,Vanilla,138312742,1300000,1231,0
12000,1024,128,1,3,Vanilla,138312742,1400000,2096,0
12000,1024,128,1,3,Vanilla,138312742,1500000,3281,2
12000,1024,128,1,3,Vanilla,138312742,1600000,4657,7
12000,1024,128,1,3,Vanilla,138312742,1700000,6143,28
12000,1024,128,1,3,Vanilla,138312742,1800000,8014,55
12000,1024,128,1,3,Vanilla,138312742,1900000,10081,84
12000,1024,128,1,3,Vanilla,138312742,2000000,12667,128
12000,1024,128,1,3,Vanilla,138312742,2100000,18799,202
12000,1024,128,1,3,Vanilla,138312742,2200000,34232,295
12000,1024,128,1,3,Vanilla,138312742,2300000,55905,424
12000,1024,128,1,3,Vanilla,138312742,2400000,81278,594
12000,1024,128,1,3,Vanilla,138312742,2500000,109326,821
12000,1024,128,1,3,Vanilla,138312742,2600000,140460,1111
12000,1024,128,1,3,Vanilla,138312742,2700000,172972,1482
12000,1024,128,1,3,Vanilla,138312742,2800000,209468,1945
12000,1024,128,1,3,Vanilla,138312742,2900000,251764,2497
12000,1024,128,1,3,Vanilla,138312742,3000000,298732,3218
12000,1024,128,1,3,Vanilla,138312742,3100000,348669,4014
12000,1024,128,1,3,Vanilla,138312742,3200000,400051,5004
12000,1024,128,1,3,Vanilla,138312742,3300000,453523,6136
12000,1024,128,1,3,Vanilla,138312742,3400000,510652,7457
12000,1024,128,1,3,Vanilla,138312742,3500000,571673,8898
12000,1024,128,1,3,Vanilla,138312742,3600000,636560,10504
12000,1024,128,1,3,Vanilla,138312742,3700000,703425,12309
12000,1024,128,1,3,Vanilla,138312742,3800000,771774,14388
12000,1024,128,1,3,Vanilla,138312742,3900000,840928,16563
12000,1024,128,1,3,Vanilla,138312742,4000000,912152,19005
12000,1024,128,1,3,Vanilla,138312742,4100000,987060,21562
12000,1024,128,1,3,Vanilla,138312742,4200000,1069483,24297
12000,1024,128,1,3,Vanilla,138312742,4300000,1163241,27278
12000,1024,128,1,3,Vanilla,138312742,4400000,1265809,30641
12000,1024,128,1,3,Vanilla,138312742,4500000,1375211,34241
12000,1024,128,1,3,Vanilla,138312742,4600000,1489518,38088
12000,1024,128,1,3,Vanilla,138312742,4700000,1606058,42066
12000,1024,128,1,3,Vanilla,138312742,4800000,1726268,46395
12000,1024,128,1,3,Vanilla,138312742,4900000,1849355,50953
12000,1024,128,1,3,Vanilla,138312742,5000000,1975448,55890
12000,1024,128,1,3,Vanilla,138312742,5100000,2102461,61015
12000,1024,128,1,3,Vanilla,138312742,5200000,2231656,66287
12000,1024,128,1,3,Vanilla,138312742,5300000,2362570,71976
12000,1024,128,1,3,Vanilla,138312742,5400000,2494718,77941
12000,1024,128,1,3,Vanilla,138312742,5500000,2628717,84152
12000,1024,128,1,3,Vanilla,138312742,5600000,2765849,90742
12000,1024,128,1,3,Vanilla,138312742,5700000,2905657,97558
12000,1024,128,1,3,Vanilla,138312742,5800000,3049289,104841
12000,1024,128,1,3,Vanilla,138312742,5900000,3195027,112219
12000,1024,128,1,3,Vanilla,138312742,6000000,3342904,119970
12000,1024,128,1,3,Vanilla,138312742,6100000,3492933,128148
12000,1024,128,1,3,Vanilla,138312742,6200000,3644825,136705
12000,1024,128,1,3,Vanilla,138312742,6300000,3797406,145316
12000,1024,128,1,3,Vanilla,138312742,6400000,3951201,154349
12000,1024,128,1,3,Vanilla,138312742,6500000,4106510,163649
12000,1024,128,1,3,Vanilla,138312742,6600000,4262432,173043
12000,1024,128,1,3,Vanilla,138312742,6700000,4420396,182960
12000,1024,128,1,3,Vanilla,138312742,6800000,4580023,193262
12000,1024,128,1,3,Vanilla,138312742,6900000,4741231,203745
12000,1024,128,1,3,Vanilla,138312742,7000000,4903863,214663
12000,1024,128,1,3,Vanilla,138312742,7100000,5067885,225970
12000,1024,128,1,3,Vanilla,138312742,7200000,5232914,237523
12000,1024,128,1,3,Vanilla,138312742,7300000,5398496,249233
12000,1024,128,1,3,Vanilla,138312742,7400000,5564939,261048
12000,1024,128,1,3,Vanilla,138312742,7500000,5732170,273062
12000,1024,128,1,3,Vanilla,138312742,7600000,5900506,285460
12000,1024,128,1,3,Vanilla,138312742,7700000,6069980,298418
12000,1024,128,1,3,Vanilla,138312742,7800000,6239490,311540
12000,1024,128,1,3,Vanilla,138312742,7900000,6409780,324903
12000,1024,128,1,3,Vanilla,138312742,8000000,6580143,338193
12000,1024,128,1,3,Vanilla,138312742,8100000,6751835,352179
12000,1024,128,1,3,Vanilla,138312742,8200000,6924635,366458
12000,1024,128,1,3,Vanilla,138312742,8300000,7098971,381125
12000,1024,128,1,3,Vanilla,138312742,8400000,7273677,395761
12000,1024,128,1,3,Vanilla,138312742,8500000,7449727,410782
12000,1024,128,1,3,Vanilla,138312742,8600000,7627462,426227
12000,1024,128,1,3,Vanilla,138312742,8700000,7806461,441890
12000,1024,128,1,3,Vanilla,138312742,8800000,7986324,457543
12000,1024,128,1,3,Vanilla,138312742,8900000,8167157,473611
12000,1024,128,1,3,Vanilla,138312742,9000000,8349600,490169
12000,1024,128,1,3,Vanilla,138312742,9100000,8533231,507060
12000,1024,128,1,3,Vanilla,138312742,9200000,8717539,523885
12000,1024,128,1,3,Vanilla,138312742,9300000,8902672,541162
12000,1024,128,1,3,Vanilla,138312742,9400000,9088491,558837
12000,1024,128,1,3,Vanilla,138312742,9500000,9274788,576496
12000,1024,128,1,3,Vanilla,138312742,9600000,9461514,594339
12000,1024,128,1,3,Vanilla,138312742,9700000,9649101,612720
12000,1024,128,1,3,Vanilla,138312742,9800000,9837586,631257
12000,1024,128,1,3,Vanilla,138312742,9900000,10026736,649974
12000,1024,128,1,3,Vanilla,138312742,10000000,10215948,668695
12000,1024,128,1,3,Vanilla,138255059,100000,0,0
12000,1024,128,1,3,Vanilla,138255059,200000,0,0
12000,1024,128,1,3,Vanilla,138255059,300000,0,0
12000,1024,128,1,3,Vanilla,138255059,400000,0,0
12000,1024,128,1,3,Vanilla,138255059,500000,0,0
12000,1024,128,1,3,Vanilla,138255059,600000,0,0
12000,1024,128,1,3,Vanilla,138255059,700000,0,0
12000,1024,128,1,3,Vanilla,138255059,800000,0,0
12000,1024,128,1,3,Vanilla,138255059,900000,0,0
12000,1024,128,1,3,Vanilla,138255059,1000000,75,0
12000,1024,128,1,3,Vanilla,138255059,1100000,446,1
12000,1024,128,1,3,Vanilla,138255059,1200000,827,4
12000,1024,128,1,3,Vanilla,138255059,1300000,1221,16
12000,1024,128,1,3,Vanilla,138255059,1400000,1807,30
12000,1024,128,1,3,Vanilla,138255059,1500000,2935,53
12000,1024,128,1,3,Vanilla,138255059,1600000,4792,93
12000,1024,128,1,3,Vanilla,138255059,1700000,7102,138
12000,1024,128,1,3,Vanilla,138255059,1800000,10312,183
12000,1024,128,1,3,Vanilla,138255059,1900000,13848,232
12000,1024,128,1,3,Vanilla,138255059,2000000,17749,310
12000,1024,128,1,3,Vanilla,138255059,2100000,24076,420
12000,1024,128,1,3,Vanilla,138255059,2200000,38710,554
12000,1024,128,1,3,Vanilla,138255059,2300000,59399,707
12000,1024,128,1,3,Vanilla,138255059,2400000,83242,902
12000,1024,128,1,3,Vanilla,138255059,2500000,110389,1173
12000,1024,128,1,3,Vanilla,138255059,2600000,140386,1522
12000,1024,128,1,3,Vanilla,138255059,2700000,172722,1935
12000,1024,128,1,3,Vanilla,138255059,2800000,208414,2460
12000,1024,128,1,3,Vanilla,138255059,2900000,249230,3072
12000,1024,128,1,3,Vanilla,138255059,3000000,294608,3836
12000,1024,128,1,3,Vanilla,138255059,3100000,343367,4734
12000,1024,128,1,3,Vanilla,138255059,3200000,394781,5742
12000,1024,128,1,3,Vanilla,138255059,3300000,448587,6952
12000,1024,128,1,3,Vanilla,138255059,3400000,506039,8288
12000,1024,128,1,3,Vanilla,138255059,3500000,567486,9860
12000,1024,128,1,3,Vanilla,138255059,3600000,631981,11665
12000,1024,128,1,3,Vanilla,138255059,3700000,698812,13603
12000,1024,128,1,3,Vanilla,138255059,3800000,767048,15746
12000,1024,128,1,3,Vanilla,138255059,3900000,835897,18119
12000,1024,128,1,3,Vanilla,138255059,4000000,907512,20708
12000,1024,128,1,3,Vanilla,138255059,4100000,983272,23562
12000,1024,128,1,3,Vanilla,138255059,4200000,1066276,26617
12000,1024,128,1,3,Vanilla,138255059,4300000,1160505,29948
12000,1024,128,1,3,Vanilla,138255059,4400000,1264113,33524
12000,1024,128,1,3,Vanilla,138255059,4500000,1375159,37224
12000,1024,128,1,3,Vanilla,138255059,4600000,1489970,41235
12000,1024,128,1,3,Vanilla,138255059,4700000,1608248,45569
